order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
772,52,prior,22,1,9,10.0
773,52,prior,23,1,13,7.0
773,52,prior,23,1,13,7.0
773,52,prior,23,1,13,7.0
773,52,prior,23,1,13,7.0
773,52,prior,23,1,13,7.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
775,52,prior,25,1,10,13.0
776,52,prior,26,5,13,18.0
776,52,prior,26,5,13,18.0
776,52,prior,26,5,13,18.0
776,52,prior,26,5,13,18.0
776,52,prior,26,5,13,18.0
776,52,prior,26,5,13,18.0
776,52,prior,26,5,13,18.0
777,52,prior,27,1,8,10.0
777,52,prior,27,1,8,10.0
777,52,prior,27,1,8,10.0
777,52,prior,27,1,8,10.0
777,52,prior,27,1,8,10.0
777,52,prior,27,1,8,10.0
777,52,prior,27,1,8,10.0
777,52,prior,27,1,8,10.0
777,52,prior,27,1,8,10.0
777,52,prior,27,1,8,10.0
777,52,prior,27,1,8,10.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
778,52,train,28,4,16,3.0
779,53,prior,1,5,19,
779,53,prior,1,5,19,
780,53,prior,2,1,17,17.0
780,53,prior,2,1,17,17.0
781,53,prior,3,3,15,16.0
781,53,prior,3,3,15,16.0
781,53,prior,3,3,15,16.0
781,53,prior,3,3,15,16.0
781,53,prior,3,3,15,16.0
781,53,prior,3,3,15,16.0
781,53,prior,3,3,15,16.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
782,53,train,4,2,10,13.0
783,54,prior,1,2,19,
783,54,prior,1,2,19,
783,54,prior,1,2,19,
783,54,prior,1,2,19,
783,54,prior,1,2,19,
783,54,prior,1,2,19,
783,54,prior,1,2,19,
783,54,prior,1,2,19,
783,54,prior,1,2,19,
783,54,prior,1,2,19,
783,54,prior,1,2,19,
783,54,prior,1,2,19,
783,54,prior,1,2,19,
783,54,prior,1,2,19,
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
784,54,prior,2,0,22,5.0
785,54,prior,3,4,18,11.0
785,54,prior,3,4,18,11.0
785,54,prior,3,4,18,11.0
785,54,prior,3,4,18,11.0
785,54,prior,3,4,18,11.0
785,54,prior,3,4,18,11.0
785,54,prior,3,4,18,11.0
786,54,prior,4,1,19,4.0
786,54,prior,4,1,19,4.0
786,54,prior,4,1,19,4.0
786,54,prior,4,1,19,4.0
786,54,prior,4,1,19,4.0
786,54,prior,4,1,19,4.0
786,54,prior,4,1,19,4.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
787,54,prior,5,6,16,5.0
788,54,prior,6,1,7,9.0
788,54,prior,6,1,7,9.0
788,54,prior,6,1,7,9.0
788,54,prior,6,1,7,9.0
788,54,prior,6,1,7,9.0
788,54,prior,6,1,7,9.0
788,54,prior,6,1,7,9.0
788,54,prior,6,1,7,9.0
788,54,prior,6,1,7,9.0
789,54,prior,7,6,13,5.0
789,54,prior,7,6,13,5.0
789,54,prior,7,6,13,5.0
789,54,prior,7,6,13,5.0
789,54,prior,7,6,13,5.0
789,54,prior,7,6,13,5.0
789,54,prior,7,6,13,5.0
790,54,prior,8,5,16,13.0
790,54,prior,8,5,16,13.0
790,54,prior,8,5,16,13.0
790,54,prior,8,5,16,13.0
790,54,prior,8,5,16,13.0
790,54,prior,8,5,16,13.0
790,54,prior,8,5,16,13.0
790,54,prior,8,5,16,13.0
790,54,prior,8,5,16,13.0
790,54,prior,8,5,16,13.0
791,54,prior,9,4,10,20.0
791,54,prior,9,4,10,20.0
791,54,prior,9,4,10,20.0
791,54,prior,9,4,10,20.0
791,54,prior,9,4,10,20.0
792,54,prior,10,2,9,5.0
792,54,prior,10,2,9,5.0
792,54,prior,10,2,9,5.0
792,54,prior,10,2,9,5.0
792,54,prior,10,2,9,5.0
793,54,prior,11,4,12,2.0
793,54,prior,11,4,12,2.0
793,54,prior,11,4,12,2.0
793,54,prior,11,4,12,2.0
793,54,prior,11,4,12,2.0
793,54,prior,11,4,12,2.0
793,54,prior,11,4,12,2.0
793,54,prior,11,4,12,2.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
794,54,prior,12,5,9,8.0
795,54,prior,13,0,11,2.0
795,54,prior,13,0,11,2.0
795,54,prior,13,0,11,2.0
796,54,prior,14,0,11,7.0
797,54,prior,15,5,12,12.0
797,54,prior,15,5,12,12.0
797,54,prior,15,5,12,12.0
797,54,prior,15,5,12,12.0
797,54,prior,15,5,12,12.0
797,54,prior,15,5,12,12.0
797,54,prior,15,5,12,12.0
797,54,prior,15,5,12,12.0
797,54,prior,15,5,12,12.0
798,54,prior,16,1,12,3.0
798,54,prior,16,1,12,3.0
798,54,prior,16,1,12,3.0
798,54,prior,16,1,12,3.0
798,54,prior,16,1,12,3.0
798,54,prior,16,1,12,3.0
798,54,prior,16,1,12,3.0
798,54,prior,16,1,12,3.0
798,54,prior,16,1,12,3.0
799,54,prior,17,6,13,12.0
799,54,prior,17,6,13,12.0
799,54,prior,17,6,13,12.0
799,54,prior,17,6,13,12.0
799,54,prior,17,6,13,12.0
799,54,prior,17,6,13,12.0
799,54,prior,17,6,13,12.0
800,54,prior,18,1,11,9.0
800,54,prior,18,1,11,9.0
800,54,prior,18,1,11,9.0
800,54,prior,18,1,11,9.0
800,54,prior,18,1,11,9.0
800,54,prior,18,1,11,9.0
800,54,prior,18,1,11,9.0
800,54,prior,18,1,11,9.0
800,54,prior,18,1,11,9.0
800,54,prior,18,1,11,9.0
800,54,prior,18,1,11,9.0
801,54,prior,19,6,11,12.0
801,54,prior,19,6,11,12.0
801,54,prior,19,6,11,12.0
801,54,prior,19,6,11,12.0
801,54,prior,19,6,11,12.0
802,54,prior,20,3,10,4.0
803,54,prior,21,4,0,1.0
803,54,prior,21,4,0,1.0
803,54,prior,21,4,0,1.0
803,54,prior,21,4,0,1.0
803,54,prior,21,4,0,1.0
803,54,prior,21,4,0,1.0
803,54,prior,21,4,0,1.0
803,54,prior,21,4,0,1.0
803,54,prior,21,4,0,1.0
803,54,prior,21,4,0,1.0
803,54,prior,21,4,0,1.0
803,54,prior,21,4,0,1.0
803,54,prior,21,4,0,1.0
803,54,prior,21,4,0,1.0
804,54,prior,22,6,10,2.0
804,54,prior,22,6,10,2.0
804,54,prior,22,6,10,2.0
804,54,prior,22,6,10,2.0
804,54,prior,22,6,10,2.0
804,54,prior,22,6,10,2.0
805,54,prior,23,5,14,13.0
805,54,prior,23,5,14,13.0
805,54,prior,23,5,14,13.0
805,54,prior,23,5,14,13.0
805,54,prior,23,5,14,13.0
805,54,prior,23,5,14,13.0
805,54,prior,23,5,14,13.0
805,54,prior,23,5,14,13.0
805,54,prior,23,5,14,13.0
805,54,prior,23,5,14,13.0
805,54,prior,23,5,14,13.0
806,54,prior,24,6,12,1.0
806,54,prior,24,6,12,1.0
807,54,prior,25,6,12,7.0
807,54,prior,25,6,12,7.0
807,54,prior,25,6,12,7.0
807,54,prior,25,6,12,7.0
807,54,prior,25,6,12,7.0
808,54,prior,26,0,11,1.0
808,54,prior,26,0,11,1.0
808,54,prior,26,0,11,1.0
808,54,prior,26,0,11,1.0
808,54,prior,26,0,11,1.0
809,54,prior,27,3,0,3.0
809,54,prior,27,3,0,3.0
809,54,prior,27,3,0,3.0
809,54,prior,27,3,0,3.0
809,54,prior,27,3,0,3.0
809,54,prior,27,3,0,3.0
809,54,prior,27,3,0,3.0
809,54,prior,27,3,0,3.0
809,54,prior,27,3,0,3.0
809,54,prior,27,3,0,3.0
809,54,prior,27,3,0,3.0
809,54,prior,27,3,0,3.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
810,54,prior,28,4,16,1.0
811,54,prior,29,4,23,0.0
811,54,prior,29,4,23,0.0
811,54,prior,29,4,23,0.0
811,54,prior,29,4,23,0.0
811,54,prior,29,4,23,0.0
811,54,prior,29,4,23,0.0
811,54,prior,29,4,23,0.0
811,54,prior,29,4,23,0.0
812,54,prior,30,3,11,6.0
812,54,prior,30,3,11,6.0
812,54,prior,30,3,11,6.0
812,54,prior,30,3,11,6.0
812,54,prior,30,3,11,6.0
812,54,prior,30,3,11,6.0
812,54,prior,30,3,11,6.0
812,54,prior,30,3,11,6.0
812,54,prior,30,3,11,6.0
813,54,prior,31,4,10,1.0
813,54,prior,31,4,10,1.0
813,54,prior,31,4,10,1.0
813,54,prior,31,4,10,1.0
813,54,prior,31,4,10,1.0
813,54,prior,31,4,10,1.0
813,54,prior,31,4,10,1.0
813,54,prior,31,4,10,1.0
813,54,prior,31,4,10,1.0
813,54,prior,31,4,10,1.0
814,54,prior,32,6,11,2.0
814,54,prior,32,6,11,2.0
814,54,prior,32,6,11,2.0
814,54,prior,32,6,11,2.0
814,54,prior,32,6,11,2.0
814,54,prior,32,6,11,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
815,54,prior,33,1,1,2.0
816,54,prior,34,0,9,13.0
816,54,prior,34,0,9,13.0
816,54,prior,34,0,9,13.0
817,54,prior,35,1,11,1.0
817,54,prior,35,1,11,1.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
818,54,prior,36,5,10,4.0
819,54,prior,37,6,12,1.0
819,54,prior,37,6,12,1.0
819,54,prior,37,6,12,1.0
820,54,prior,38,6,14,7.0
820,54,prior,38,6,14,7.0
820,54,prior,38,6,14,7.0
820,54,prior,38,6,14,7.0
820,54,prior,38,6,14,7.0
820,54,prior,38,6,14,7.0
820,54,prior,38,6,14,7.0
820,54,prior,38,6,14,7.0
820,54,prior,38,6,14,7.0
820,54,prior,38,6,14,7.0
820,54,prior,38,6,14,7.0
821,54,prior,39,6,20,0.0
822,54,prior,40,3,20,4.0
822,54,prior,40,3,20,4.0
822,54,prior,40,3,20,4.0
822,54,prior,40,3,20,4.0
823,54,prior,41,6,9,3.0
823,54,prior,41,6,9,3.0
823,54,prior,41,6,9,3.0
823,54,prior,41,6,9,3.0
823,54,prior,41,6,9,3.0
823,54,prior,41,6,9,3.0
823,54,prior,41,6,9,3.0
823,54,prior,41,6,9,3.0
823,54,prior,41,6,9,3.0
823,54,prior,41,6,9,3.0
824,54,prior,42,1,9,2.0
824,54,prior,42,1,9,2.0
824,54,prior,42,1,9,2.0
824,54,prior,42,1,9,2.0
824,54,prior,42,1,9,2.0
824,54,prior,42,1,9,2.0
824,54,prior,42,1,9,2.0
824,54,prior,42,1,9,2.0
824,54,prior,42,1,9,2.0
825,54,prior,43,4,8,3.0
825,54,prior,43,4,8,3.0
825,54,prior,43,4,8,3.0
825,54,prior,43,4,8,3.0
825,54,prior,43,4,8,3.0
825,54,prior,43,4,8,3.0
825,54,prior,43,4,8,3.0
825,54,prior,43,4,8,3.0
825,54,prior,43,4,8,3.0
825,54,prior,43,4,8,3.0
825,54,prior,43,4,8,3.0
825,54,prior,43,4,8,3.0
825,54,prior,43,4,8,3.0
825,54,prior,43,4,8,3.0
826,54,prior,44,3,19,6.0
826,54,prior,44,3,19,6.0
826,54,prior,44,3,19,6.0
826,54,prior,44,3,19,6.0
826,54,prior,44,3,19,6.0
826,54,prior,44,3,19,6.0
826,54,prior,44,3,19,6.0
826,54,prior,44,3,19,6.0
826,54,prior,44,3,19,6.0
827,54,prior,45,4,18,1.0
827,54,prior,45,4,18,1.0
827,54,prior,45,4,18,1.0
828,54,prior,46,2,15,5.0
828,54,prior,46,2,15,5.0
828,54,prior,46,2,15,5.0
828,54,prior,46,2,15,5.0
828,54,prior,46,2,15,5.0
829,54,prior,47,0,22,5.0
829,54,prior,47,0,22,5.0
829,54,prior,47,0,22,5.0
829,54,prior,47,0,22,5.0
829,54,prior,47,0,22,5.0
829,54,prior,47,0,22,5.0
829,54,prior,47,0,22,5.0
829,54,prior,47,0,22,5.0
829,54,prior,47,0,22,5.0
829,54,prior,47,0,22,5.0
829,54,prior,47,0,22,5.0
829,54,prior,47,0,22,5.0
829,54,prior,47,0,22,5.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
830,54,prior,48,4,9,4.0
831,54,prior,49,6,14,2.0
831,54,prior,49,6,14,2.0
831,54,prior,49,6,14,2.0
831,54,prior,49,6,14,2.0
831,54,prior,49,6,14,2.0
831,54,prior,49,6,14,2.0
832,54,prior,50,0,22,1.0
832,54,prior,50,0,22,1.0
832,54,prior,50,0,22,1.0
832,54,prior,50,0,22,1.0
832,54,prior,50,0,22,1.0
832,54,prior,50,0,22,1.0
832,54,prior,50,0,22,1.0
832,54,prior,50,0,22,1.0
832,54,prior,50,0,22,1.0
832,54,prior,50,0,22,1.0
833,54,prior,51,2,23,2.0
833,54,prior,51,2,23,2.0
833,54,prior,51,2,23,2.0
833,54,prior,51,2,23,2.0
833,54,prior,51,2,23,2.0
833,54,prior,51,2,23,2.0
834,54,prior,52,4,11,2.0
834,54,prior,52,4,11,2.0
834,54,prior,52,4,11,2.0
834,54,prior,52,4,11,2.0
834,54,prior,52,4,11,2.0
834,54,prior,52,4,11,2.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
835,54,prior,53,5,11,1.0
836,54,prior,54,6,11,8.0
836,54,prior,54,6,11,8.0
836,54,prior,54,6,11,8.0
836,54,prior,54,6,11,8.0
836,54,prior,54,6,11,8.0
836,54,prior,54,6,11,8.0
837,54,prior,55,3,11,18.0
837,54,prior,55,3,11,18.0
837,54,prior,55,3,11,18.0
837,54,prior,55,3,11,18.0
837,54,prior,55,3,11,18.0
837,54,prior,55,3,11,18.0
838,54,prior,56,4,9,1.0
838,54,prior,56,4,9,1.0
838,54,prior,56,4,9,1.0
838,54,prior,56,4,9,1.0
838,54,prior,56,4,9,1.0
838,54,prior,56,4,9,1.0
838,54,prior,56,4,9,1.0
838,54,prior,56,4,9,1.0
838,54,prior,56,4,9,1.0
838,54,prior,56,4,9,1.0
839,54,prior,57,6,17,2.0
839,54,prior,57,6,17,2.0
839,54,prior,57,6,17,2.0
839,54,prior,57,6,17,2.0
840,54,prior,58,6,21,7.0
840,54,prior,58,6,21,7.0
840,54,prior,58,6,21,7.0
840,54,prior,58,6,21,7.0
840,54,prior,58,6,21,7.0
840,54,prior,58,6,21,7.0
841,54,prior,59,4,8,5.0
841,54,prior,59,4,8,5.0
841,54,prior,59,4,8,5.0
841,54,prior,59,4,8,5.0
841,54,prior,59,4,8,5.0
841,54,prior,59,4,8,5.0
841,54,prior,59,4,8,5.0
842,54,prior,60,6,23,2.0
842,54,prior,60,6,23,2.0
842,54,prior,60,6,23,2.0
842,54,prior,60,6,23,2.0
842,54,prior,60,6,23,2.0
842,54,prior,60,6,23,2.0
842,54,prior,60,6,23,2.0
842,54,prior,60,6,23,2.0
842,54,prior,60,6,23,2.0
842,54,prior,60,6,23,2.0
842,54,prior,60,6,23,2.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
843,54,prior,61,3,12,4.0
845,54,prior,63,4,8,2.0
845,54,prior,63,4,8,2.0
846,54,prior,64,1,13,4.0
846,54,prior,64,1,13,4.0
846,54,prior,64,1,13,4.0
846,54,prior,64,1,13,4.0
846,54,prior,64,1,13,4.0
846,54,prior,64,1,13,4.0
846,54,prior,64,1,13,4.0
846,54,prior,64,1,13,4.0
846,54,prior,64,1,13,4.0
846,54,prior,64,1,13,4.0
846,54,prior,64,1,13,4.0
847,54,prior,65,4,11,10.0
847,54,prior,65,4,11,10.0
847,54,prior,65,4,11,10.0
847,54,prior,65,4,11,10.0
847,54,prior,65,4,11,10.0
847,54,prior,65,4,11,10.0
847,54,prior,65,4,11,10.0
848,54,prior,66,4,11,7.0
848,54,prior,66,4,11,7.0
848,54,prior,66,4,11,7.0
848,54,prior,66,4,11,7.0
848,54,prior,66,4,11,7.0
848,54,prior,66,4,11,7.0
848,54,prior,66,4,11,7.0
848,54,prior,66,4,11,7.0
848,54,prior,66,4,11,7.0
848,54,prior,66,4,11,7.0
848,54,prior,66,4,11,7.0
849,54,prior,67,4,13,0.0
849,54,prior,67,4,13,0.0
849,54,prior,67,4,13,0.0
850,54,prior,68,1,11,4.0
850,54,prior,68,1,11,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
851,54,prior,69,5,15,4.0
852,54,prior,70,1,15,3.0
852,54,prior,70,1,15,3.0
852,54,prior,70,1,15,3.0
852,54,prior,70,1,15,3.0
853,54,prior,71,4,10,3.0
853,54,prior,71,4,10,3.0
853,54,prior,71,4,10,3.0
853,54,prior,71,4,10,3.0
853,54,prior,71,4,10,3.0
853,54,prior,71,4,10,3.0
853,54,prior,71,4,10,3.0
853,54,prior,71,4,10,3.0
853,54,prior,71,4,10,3.0
853,54,prior,71,4,10,3.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
854,54,prior,72,1,13,4.0
855,54,prior,73,2,23,1.0
855,54,prior,73,2,23,1.0
855,54,prior,73,2,23,1.0
855,54,prior,73,2,23,1.0
856,54,prior,74,4,13,2.0
856,54,prior,74,4,13,2.0
856,54,prior,74,4,13,2.0
856,54,prior,74,4,13,2.0
856,54,prior,74,4,13,2.0
856,54,prior,74,4,13,2.0
856,54,prior,74,4,13,2.0
856,54,prior,74,4,13,2.0
856,54,prior,74,4,13,2.0
856,54,prior,74,4,13,2.0
856,54,prior,74,4,13,2.0
856,54,prior,74,4,13,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
857,54,prior,75,6,12,2.0
858,54,prior,76,0,10,8.0
858,54,prior,76,0,10,8.0
858,54,prior,76,0,10,8.0
858,54,prior,76,0,10,8.0
858,54,prior,76,0,10,8.0
858,54,prior,76,0,10,8.0
858,54,prior,76,0,10,8.0
858,54,prior,76,0,10,8.0
859,54,prior,77,1,11,1.0
859,54,prior,77,1,11,1.0
859,54,prior,77,1,11,1.0
859,54,prior,77,1,11,1.0
859,54,prior,77,1,11,1.0
859,54,prior,77,1,11,1.0
859,54,prior,77,1,11,1.0
859,54,prior,77,1,11,1.0
859,54,prior,77,1,11,1.0
859,54,prior,77,1,11,1.0
859,54,prior,77,1,11,1.0
860,54,test,78,2,23,1.0
860,54,test,78,2,23,1.0
860,54,test,78,2,23,1.0
860,54,test,78,2,23,1.0
860,54,test,78,2,23,1.0
860,54,test,78,2,23,1.0
